Fts_0,Fts_1,Fts_2,Fts_3,Fts_4,Fts_5,Fts_6,Fts_7,Fts_8,Fts_9,Fts_10,Label
37,0,8.485919865191807,104,0,36,-15,0.35,67,68,2,1
58,0,8.503439473155048,91,4,56,0,0.35,33,34,2,1
37,0,8.517177709459094,99,0,28,-13,0.35,61,70,8,1
54,0,8.500177306620385,79,2,54,0,0.35,26,25,0,1
81,0,12.49164334147103,84,0,-14,14,0.35,3,100,96,5
43,-1,8.502838252768777,81,-3,42,-14,0.35,37,39,2,1
41,0,8.502282775041273,76,0,42,6,0.35,34,34,0,1
85,0,12.503727335338871,88,0,0,-14,0.35,3,88,86,5
48,0,8.481919911004757,81,-7,46,0,0.35,32,34,2,1
56,0,8.504936324952057,107,0,56,7,0.35,51,50,0,1
43,0,8.509399614358683,81,4,42,-2,0.35,38,40,2,1
37,0,8.512198504240907,77,0,-6,5,0.35,41,85,44,1
45,1,8.512550314598148,79,0,44,-8,0.35,33,35,2,1
37,0,8.484053137748154,80,0,16,-30,0.35,43,65,22,1
77,2,12.497783483174112,81,1,-40,13,0.35,4,123,118,5
102,0,12.490691965912777,103,0,72,26,0.35,1,31,30,5
46,1,8.510055322319147,86,0,44,-12,0.35,41,42,2,1
44,1,8.498811703702716,79,3,44,20,0.35,36,35,0,1
76,0,12.495164475773608,80,0,-40,14,0.35,4,121,116,5
55,0,11.506383663309855,77,0,18,0,0.35,22,59,38,4
44,0,8.49791060028162,86,0,44,10,0.35,43,42,0,1
105,0,12.490808651242236,106,-3,70,-4,0.35,1,36,36,5
45,0,8.486622643771483,84,0,46,27,0.35,38,37,0,1
45,0,8.501708216674828,84,0,46,31,0.35,38,37,0,1
55,0,11.482758237031884,95,-7,42,-3,0.35,40,54,14,4
55,0,8.495384631777915,86,0,54,-5,0.35,31,32,2,1
55,0,11.490355317347117,77,4,-22,1,0.35,21,100,78,4
44,1,8.492113015774478,82,0,44,18,0.35,38,38,0,1
46,0,8.492949726966575,85,-6,46,4,0.35,39,39,0,1
38,3,8.491556595493966,75,0,38,28,0.35,37,36,0,1
41,0,8.49174075483112,84,0,42,7,0.35,43,43,0,1
41,1,8.498980679674425,80,0,38,-4,0.35,39,41,2,1
45,0,8.504013112341605,93,0,46,12,0.35,48,47,0,1
82,0,12.499968894015124,85,-2,-2,8,0.35,3,88,84,5
47,1,8.501099751884365,82,0,46,0,0.35,35,35,0,1
37,0,8.497688086224805,77,4,34,0,0.35,40,43,2,1
82,0,12.501405975282141,86,0,-40,10,0.35,4,128,124,5
79,0,12.49239589859882,83,3,-40,15,0.35,5,125,120,5
37,0,8.49742345391325,93,0,12,4,0.35,55,80,24,1
55,-2,11.493985060710926,98,7,52,-21,0.35,42,46,4,4
45,0,8.50600078577815,83,5,44,0,0.35,38,39,0,1
53,0,8.503547176954262,86,0,54,27,0.35,33,32,0,1
107,5,12.495029425701588,108,-1,70,-2,0.35,1,38,36,5
41,0,8.504633566893244,83,0,42,12,0.35,41,41,0,1
45,0,8.5069490252425,76,0,44,-19,0.35,30,32,2,1
43,-3,8.490429013262018,89,0,42,0,0.35,46,48,2,1
53,0,8.491402610562329,79,0,54,22,0.35,26,24,0,1
56,0,8.508141101732264,96,-1,54,0,0.35,40,42,2,1
46,0,8.504919608965306,78,0,46,2,0.35,32,32,0,1
46,-1,8.502718835860907,90,-3,46,-5,0.35,43,43,0,1
52,0,8.496832093153252,88,-2,52,-3,0.35,36,36,0,1
37,0,8.495191682676362,78,0,-6,-28,0.35,41,86,44,1
56,0,11.494447191479155,98,-2,52,4,0.35,42,46,4,4
58,1,8.501775030081125,84,0,56,0,0.35,25,27,2,1
50,3,8.503194918639307,84,0,50,0,0.35,33,35,2,1
41,-2,8.494703938835572,76,0,38,-15,0.35,35,37,2,1
37,-2,8.49182849065102,76,0,34,0,0.35,39,43,4,1
56,-1,11.513620392661153,97,5,36,0,0.35,41,60,20,4
50,0,8.50061706346011,84,1,50,0,0.35,35,35,0,1
37,1,8.520048084013874,76,0,36,-6,0.35,39,40,2,1
37,0,8.500520616149325,80,6,28,0,0.35,43,52,8,1
43,0,8.49479923467151,76,0,44,20,0.35,32,32,0,1
37,0,8.497702431552437,92,-1,12,0,0.35,55,79,24,1
41,-5,8.495688449718005,82,0,38,-17,0.35,41,43,2,1
56,0,11.499601873374104,79,0,8,9,0.35,24,72,48,4
46,0,8.526673275543283,88,8,46,6,0.35,42,41,0,1
37,0,8.51230565099703,90,11,6,0,0.35,53,85,32,1
106,5,12.50699889642805,108,0,70,0,0.35,1,38,36,5
40,-1,8.496207318798911,79,0,38,0,0.35,38,40,2,1
104,0,12.508491343563154,106,0,72,7,0.35,1,33,32,5
46,4,8.491977600566281,83,0,46,0,0.35,36,36,0,1
55,5,8.495823451520643,82,0,54,0,0.35,27,28,0,1
56,0,11.521641503415305,77,0,44,-3,0.35,22,34,12,4
42,0,8.514802661640394,89,-5,42,0,0.35,47,48,2,1
56,0,11.500431781333795,97,0,44,3,0.35,41,53,12,4
37,0,8.502122148069146,77,7,34,0,0.35,41,44,2,1
37,0,8.49294872844234,79,0,6,10,0.35,42,74,32,1
37,0,8.505087772123678,81,0,30,5,0.35,45,50,6,1
37,-3,8.503481207849163,83,0,36,0,0.35,46,47,0,1
56,5,8.516121686761108,95,0,54,-26,0.35,39,41,2,1
39,-1,8.515609767661921,79,-3,38,0,0.35,40,41,0,1
39,1,8.521054618042495,77,0,38,0,0.35,38,38,0,1
37,-1163,8.498657582173491,105,0,36,0,0.35,68,69,0,1
37,0,8.501928325480092,75,0,30,3,0.35,38,44,6,1
56,0,11.512299369716759,96,0,52,6,0.35,40,44,4,4
37,0,8.485164089182344,106,7,18,0,0.35,68,88,20,1
37,0,8.49973177135763,81,0,36,-10,0.35,44,45,2,1
50,4,8.52317340143457,88,-1,50,0,0.35,37,39,2,1
37,0,8.488372246879958,77,0,16,-7,0.35,41,62,22,1
37,0,8.49942222169225,90,104,6,0,0.35,53,85,32,1
37,0,8.505032241861285,80,0,16,-23,0.35,43,65,22,1
41,2,8.498183114516403,77,0,42,15,0.35,36,36,0,1
45,0,8.499301036650074,86,0,44,-2,0.35,41,42,2,1
44,1,8.490081309342415,83,0,44,16,0.35,39,39,0,1
38,0,8.502797015196926,107,6,38,0,0.35,69,68,0,1
44,0,8.499200853871933,86,0,44,10,0.35,42,42,0,1
58,-5,8.4928878542445,86,0,56,0,0.35,29,30,0,1
49,-4,8.493357515421787,77,0,50,7,0.35,28,28,0,1
76,-1,12.497666761662309,81,0,-40,10,0.35,5,122,116,5
40,4,8.496889784390614,79,0,38,0,0.35,39,40,2,1
56,0,11.487251976504142,95,0,44,10,0.35,40,51,12,4
37,0,8.50129840461057,80,0,30,6,0.35,43,49,6,1
50,0,8.495339378033307,107,4,50,0,0.35,57,58,0,1
56,0,8.50014494587086,78,-1,54,-11,0.35,22,24,2,1
43,0,8.51085425574105,86,6,42,-11,0.35,43,45,2,1
41,0,8.501129684889642,79,4,38,-3,0.35,39,41,2,1
37,0,8.488676790251992,78,0,30,-7,0.35,41,47,6,1
56,5,8.487197287064614,87,-2,54,-19,0.35,31,33,2,1
55,0,11.49373442489173,77,0,36,17,0.35,22,41,20,4
42,1,8.485047804598342,102,4,42,0,0.35,60,61,0,1
51,0,8.517439592748323,86,0,52,26,0.35,36,35,0,1
43,0,8.5090238128242,76,0,42,-12,0.35,32,34,2,1
37,0,8.507853878425662,106,0,34,-1,0.35,69,72,4,1
48,0,8.505867076517001,88,-3,46,0,0.35,40,41,2,1
43,1,8.50098591647015,78,0,42,0,0.35,35,37,2,1
37,0,8.491363491376227,77,0,6,5,0.35,40,72,32,1
53,3,8.474598075724655,79,0,54,5,0.35,25,24,0,1
44,-8,8.489213543263393,88,0,44,0,0.35,44,44,0,1
47,1,8.48384079402555,86,-1,46,0,0.35,40,40,0,1
37,0,8.486323635183028,95,0,8,-12,0.35,58,87,30,1
79,0,12.488855629097717,83,0,-46,-29,0.35,4,130,126,5
37,0,8.497234623495844,80,0,12,1,0.35,43,67,24,1
41,0,8.494769771064819,79,0,38,-9,0.35,38,40,2,1
43,0,8.49608471776713,83,4,42,0,0.35,40,41,2,1
46,0,8.500840124716346,86,1,46,2,0.35,41,40,0,1
56,0,11.505218172964986,78,0,10,-20,0.35,22,68,46,4
41,-3,8.492601737824604,83,0,42,11,0.35,42,41,0,1
82,3,12.511073497125313,86,2,-2,0,0.35,3,88,84,5
43,0,8.500396411814394,77,-2,42,0,0.35,34,35,2,1
53,3,8.488230160571833,86,-1,52,-11,0.35,33,34,2,1
37,0,8.484505365697688,76,0,28,27,0.35,39,48,8,1
51,5,8.493867473074642,86,0,52,19,0.35,35,35,0,1
56,-4,11.49730153691037,96,0,52,0,0.35,40,44,4,4
47,3,8.496370741490855,90,0,46,0,0.35,43,43,0,1
82,0,12.505113751592596,86,0,-40,13,0.35,4,128,124,5
37,0,8.493956549647427,78,0,30,0,0.35,41,47,6,1
40,-1,8.50948634393402,88,0,38,0,0.35,47,49,2,1
56,0,11.49726376909698,95,0,46,0,0.35,40,49,10,4
38,-6,8.504536200112508,90,0,6,0,0.35,52,85,34,1
56,-4,8.493592769458736,96,0,56,0,0.35,40,39,0,1
44,5,8.51178638596396,90,0,42,-9,0.35,47,49,2,1
41,0,8.497970728075552,81,0,42,8,0.35,40,40,0,1
56,2,11.4918227308826,98,0,46,10,0.35,42,51,10,4
40,4,8.511113758272726,90,0,38,0,0.35,49,51,2,1
49,3,8.500028390381617,86,0,50,17,0.35,38,37,0,1
56,0,11.49665930072379,81,0,-4,1,0.35,25,86,62,4
37,0,8.481544904481098,74,0,34,12,0.35,37,41,4,1
53,0,8.49021275535274,108,0,54,12,0.35,55,54,0,1
57,1,8.49682784104833,80,-3,56,0,0.35,23,23,0,1
37,0,8.503666454991006,76,0,26,8,0.35,39,50,12,1
56,0,11.491636814226716,92,0,0,2,0.35,36,92,56,4
63,0,8.498194186792821,111,6,62,0,0.35,48,49,0,1
37,0,8.511772809496255,79,0,6,17,0.35,42,74,32,1
41,-1,8.480233510055353,76,0,42,16,0.35,35,35,0,1
56,0,11.510346410040004,82,5,-12,19,0.35,26,95,68,4
45,0,8.507104812632745,82,3,44,-11,0.35,37,38,2,1
56,-1,8.498745522710998,95,0,56,6,0.35,40,39,0,1
37,0,8.494934729934867,81,-1,28,-2,0.35,44,52,8,1
37,0,8.493210691821327,76,0,26,-29,0.35,40,50,10,1
37,0,8.500718263103282,97,-1,30,0,0.35,60,66,6,1
53,2,8.494989639769798,81,0,52,-4,0.35,28,30,2,1
49,0,8.501616851213512,81,0,50,5,0.35,33,32,0,1
46,0,8.509844094958996,79,0,44,-12,0.35,33,35,2,1
79,0,12.493264036279978,83,0,-28,2,0.35,4,112,108,5
56,0,11.498572888144261,77,0,-6,-9,0.35,21,85,64,4
37,4,8.490622456245863,80,0,18,-2,0.35,43,62,20,1
44,0,8.473192923288096,81,0,42,-27,0.35,37,39,2,1
79,0,12.497495120647795,84,2,-42,-5,0.35,4,128,124,5
37,0,8.496572346296393,83,0,8,19,0.35,47,75,28,1
41,0,8.490298038136679,86,0,38,-24,0.35,45,48,2,1
50,0,8.49536560893683,77,-1,50,0,0.35,27,28,0,1
53,0,8.514247184640396,88,3,52,-15,0.35,35,36,2,1
80,0,12.494057984827712,84,2,-42,-23,0.35,5,128,124,5
41,1,8.509578423107495,79,0,42,17,0.35,38,38,0,1
54,3,8.515525877434559,86,0,54,0,0.35,33,32,0,1
45,0,8.494714235020218,81,0,46,19,0.35,36,35,0,1
56,0,11.493091860691996,78,0,42,-29,0.35,22,37,14,4
56,0,8.487070100519661,85,0,54,-6,0.35,29,31,2,1
37,0,8.494576349252005,76,0,18,14,0.35,39,58,18,1
46,3,8.506334536831384,84,0,46,0,0.35,38,37,0,1
39,-2,8.507128102501296,79,0,38,0,0.35,41,41,0,1
56,0,11.50750861241091,81,0,-14,7,0.35,25,97,72,4
41,5,8.505065461592189,78,0,38,-3,0.35,37,39,2,1
41,0,8.515140076342576,83,0,38,-4,0.35,42,44,2,1
37,0,8.490264475524599,76,5,20,0,0.35,39,55,16,1
38,0,8.503007505896703,76,-1,38,5,0.35,38,37,0,1
37,0,8.496164257606356,78,0,12,-18,0.35,41,65,24,1
37,0,8.50851845049545,104,-7,18,0,0.35,67,86,18,1
37,0,8.46816406521647,76,0,18,-8,0.35,40,58,18,1
83,0,12.501637783113356,87,0,-40,0,0.35,4,128,124,5
53,-1,8.497376005667634,81,0,52,-15,0.35,28,30,2,1
73,-45,10.504192435900613,88,-1,8,0,0.35,15,81,66,3
45,0,8.525707556345662,86,0,46,23,0.35,41,40,0,1
45,1,8.48330574608616,86,0,44,-3,0.35,41,42,2,1
50,3,8.503305229609465,80,0,50,0,0.35,30,31,0,1
59,0,8.49823555187898,87,0,60,18,0.35,28,28,0,1
37,0,8.480002743815334,105,-6,30,7,0.35,68,74,6,1
49,0,8.495991685577057,83,0,50,24,0.35,34,33,0,1
37,0,8.495557429434612,83,1,36,-1,0.35,45,46,2,1
37,0,8.507672186075812,95,0,26,4,0.35,58,70,12,1
37,0,8.50744586116217,76,0,36,26,0.35,39,40,0,1
55,0,11.493554365442431,77,0,8,4,0.35,22,70,48,4
37,0,8.49953815459948,21,-3939,6,0,0.35,-16,16,32,1
43,0,8.495936923988973,75,0,44,28,0.35,32,31,0,1
55,0,11.501899227164165,78,0,10,-15,0.35,23,68,46,4
56,5,11.496171028353517,99,0,50,0,0.35,43,49,6,4
53,0,8.484484084386086,80,0,52,-14,0.35,27,28,2,1
45,1,8.501696227018527,79,0,44,0,0.35,35,35,0,1
37,0,8.491683201929991,80,0,6,-6,0.35,43,75,32,1
55,0,11.482895954821483,79,0,18,-16,0.35,23,61,38,4
44,1,8.501624102200436,77,0,44,6,0.35,34,34,0,1
37,0,8.494806512702025,79,0,20,6,0.35,42,58,16,1
52,0,8.480550748258468,88,0,52,-6,0.35,36,37,0,1
47,0,8.499706040605314,86,3,46,0,0.35,40,40,0,1
46,-5,8.48866537101545,86,0,46,0,0.35,41,40,0,1
55,3,8.490664187269603,86,3,54,0,0.35,31,32,2,1
56,0,11.497074034029868,78,-2,16,0,0.35,22,63,40,4
37,0,8.488511378892284,83,0,34,12,0.35,46,49,4,1
55,0,11.508300281663763,97,-1,42,0,0.35,42,56,14,4
51,4,8.491830098215805,85,0,50,0,0.35,34,36,2,1
56,0,11.496225308054974,95,0,52,2,0.35,39,43,4,4
37,1,8.489239301325998,77,0,0,-4,0.35,40,77,36,1
51,0,8.489855475705575,86,0,52,25,0.35,36,35,0,1
37,0,8.500664772044333,76,0,20,31,0.35,39,55,16,1
37,0,8.489688974764642,82,0,26,-15,0.35,45,56,10,1
85,0,12.510480929382638,89,1,6,27,0.35,4,84,80,5
53,0,8.48457933127197,103,0,54,20,0.35,50,49,0,1
44,3,8.48390881075044,76,-1,44,2,0.35,32,32,0,1
55,0,11.49432678764347,95,0,44,-18,0.35,40,51,12,4
56,0,11.49242904540425,96,1,50,2,0.35,40,47,6,4
52,0,8.506218628526277,77,0,52,0,0.35,25,25,0,1
51,0,8.503691471116431,83,3,52,0,0.35,31,31,0,1
45,0,8.516579742658081,87,3,46,13,0.35,42,41,0,1
37,0,8.50496789768038,83,0,30,24,0.35,46,52,6,1
55,0,8.51072554955202,86,0,54,-4,0.35,31,32,2,1
47,0,8.502467567949235,76,4,46,0,0.35,28,29,0,1
79,0,12.508575834953914,83,0,-42,2,0.35,4,127,122,5
54,3,8.50488304910007,80,0,54,0,0.35,26,26,0,1
37,-1,8.499916387656315,106,0,30,-133,0.35,69,75,6,1
52,2,8.505361428431264,83,0,52,0,0.35,31,31,0,1
49,2,8.502701447582671,85,0,46,-6,0.35,36,39,2,1
37,0,8.48440034552967,78,0,12,27,0.35,41,65,24,1
41,-4,8.5189317114937,76,0,42,0,0.35,35,35,0,1
79,1,12.497503351269955,83,0,-40,16,0.35,4,124,120,5
41,0,8.506132125305715,83,-4,38,7,0.35,42,44,2,1
42,0,8.490298515111268,76,-2,42,-3,0.35,34,35,0,1
44,-1,8.491990032095472,93,0,44,0,0.35,49,50,0,1
41,0,8.495907087213647,86,0,38,-15,0.35,46,48,2,1
37,0,8.489359977077191,75,-4,18,0,0.35,38,57,18,1
39,0,8.499357876611478,77,0,38,0,0.35,37,38,0,1
44,5,8.49465096878262,76,0,44,0,0.35,32,32,0,1
47,0,8.492844785589645,95,2,46,0,0.35,48,49,0,1
38,0,8.501751349131082,97,0,38,0,0.35,59,59,0,1
55,0,11.491101738038338,79,0,20,-26,0.35,23,58,34,4
56,-5,8.482258692260956,107,0,56,3,0.35,51,50,0,1
56,0,11.505368171627689,78,8,-22,0,0.35,22,101,80,4
37,0,8.50236486996478,80,4,28,0,0.35,43,52,8,1
37,0,8.499900983252704,79,0,6,31,0.35,43,74,32,1
37,0,8.495805060093899,79,0,10,-7,0.35,42,69,26,1
40,-3,8.508132421474846,76,-2,38,0,0.35,36,37,2,1
49,3,8.523284445750935,88,0,50,0,0.35,39,39,0,1
56,0,11.50271401514219,92,0,50,11,0.35,36,43,6,4
56,0,11.503762449187803,81,0,-2,-4,0.35,25,83,58,4
51,0,8.50788498244508,86,0,50,-24,0.35,35,37,2,1
45,0,8.485469958132478,76,0,46,27,0.35,31,30,0,1
44,-37,10.497266232102692,77,0,-2,0,0.35,33,79,46,3
56,0,11.495726915224383,97,0,42,15,0.35,41,55,14,4
43,3,8.495102846495133,83,0,42,0,0.35,40,42,2,1
44,-33,8.48737400854381,88,0,44,0,0.35,44,44,0,1
46,0,8.511774308398909,85,3,46,6,0.35,39,39,0,1
47,0,8.49676272707063,79,3,46,0,0.35,33,33,0,1
37,0,8.494682079540762,95,-1,26,10,0.35,58,70,12,1
46,0,8.515679627024404,84,0,44,-16,0.35,38,40,2,1
55,0,11.48615204400584,92,0,30,7,0.35,36,61,24,4
56,5,11.511324617737833,75,13,-4,0,0.35,19,80,62,4
53,-3,8.515467119445766,79,0,52,-16,0.35,26,27,2,1
45,-1,8.528853970179469,77,0,44,0,0.35,32,33,0,1
37,0,8.492177493377648,79,-2,0,13,0.35,42,79,36,1
41,0,8.501287172204249,76,0,38,-7,0.35,35,37,2,1
56,3,8.497794263069032,84,0,56,20,0.35,29,28,0,1
45,-2,8.508232702414631,86,0,46,18,0.35,41,40,0,1
52,0,8.499032041614381,82,3,52,0,0.35,30,30,0,1
36,3,8.503711826097645,75,0,36,0,0.35,39,39,0,1
105,0,12.484144095837706,106,0,72,1,0.35,1,34,32,5
49,0,8.501802339048698,83,0,46,-17,0.35,34,37,2,1
55,0,11.492885504522148,77,5,-18,0,0.35,21,95,74,4
44,0,8.491410940825318,83,0,44,18,0.35,40,39,0,1
51,2,8.50824583293767,87,0,52,10,0.35,36,35,0,1
55,1,8.492452997217312,87,-6,54,0,0.35,32,33,2,1
37,0,8.506124911851956,101,1,28,0,0.35,64,73,8,1
38,-3,8.503545911008334,75,0,38,0,0.35,37,36,0,1
41,1,8.496869901984606,86,-6,42,31,0.35,45,44,0,1
56,0,11.500308863950698,98,3,46,0,0.35,42,51,10,4
108,0,12.505661949142185,109,0,72,4,0.35,1,36,36,5
56,0,11.491313107929644,78,2,-22,0,0.35,22,101,80,4
51,0,8.486084360399433,91,0,52,26,0.35,40,39,0,1
43,1,8.505705496453574,76,-1,42,-2,0.35,33,35,2,1
44,-2,8.497753318743705,80,0,44,3,0.35,36,36,0,1
56,0,11.487166226085698,97,0,50,3,0.35,40,48,8,4
48,0,8.491081869916755,86,-1,46,0,0.35,38,40,2,1
55,0,11.483042112151276,96,0,52,-29,0.35,41,44,4,4
37,-2,8.525555579854437,83,-1,34,0,0.35,46,49,4,1
55,0,11.514886015151014,77,0,38,-10,0.35,22,39,16,4
55,0,11.511712292345562,96,2,42,-8,0.35,41,55,14,4
56,-1,8.494358136508172,86,0,56,2,0.35,30,29,0,1
37,0,8.500910756110976,96,0,16,18,0.35,59,81,22,1
43,5,8.484460042877446,89,0,42,0,0.35,46,48,2,1
82,0,12.48774981461935,85,-2,-6,3,0.35,3,93,90,5
55,0,11.4912911670738,96,3,42,-13,0.35,41,55,14,4
42,5,8.482714162138407,102,0,42,0,0.35,60,60,0,1
51,0,8.508724152859651,78,0,52,25,0.35,27,26,0,1
83,0,12.487012869625445,86,0,-4,2,0.35,3,92,88,5
53,1,8.500373343842845,81,0,54,3,0.35,27,26,0,1
43,0,8.485523408215785,88,0,44,29,0.35,44,44,0,1
37,0,8.489251637537436,77,8,36,0,0.35,40,41,0,1
51,-2,8.508016519650456,109,0,50,-12,0.35,59,60,2,1
37,0,8.523776835995163,79,0,10,-5,0.35,42,68,26,1
43,-1,8.511951636686765,99,0,42,0,0.35,56,58,2,1
56,0,11.486733830313696,95,0,44,-15,0.35,40,51,12,4
45,2,8.5014919145579,78,0,44,0,0.35,33,34,2,1
46,0,8.488143792369945,102,0,46,0,0.35,56,56,0,1
37,0,8.499235125956442,76,0,20,-19,0.35,40,55,16,1
55,0,11.507237180275466,77,0,26,13,0.35,21,51,30,4
44,0,8.502892183239483,82,6,44,8,0.35,38,38,0,1
37,0,8.501352987945962,75,0,20,17,0.35,38,54,16,1
43,0,8.49331769068546,83,0,42,-11,0.35,39,41,2,1
37,0,8.497431534715663,84,0,28,3,0.35,47,55,8,1
44,0,8.498108999281659,86,-7,44,0,0.35,42,42,0,1
37,0,8.49472704659054,99,0,30,23,0.35,61,68,6,1
55,5,11.497425329989072,95,0,50,0,0.35,41,46,6,4
56,0,11.495578950001908,98,5,52,0,0.35,42,46,4,4
39,0,8.49444504216117,82,7,38,0,0.35,42,43,0,1
38,-1,8.51758724015724,81,0,38,0,0.35,43,42,0,1
56,1,11.498754678687767,97,0,52,0,0.35,40,45,4,4
52,0,8.514295054356179,88,-5,52,0,0.35,36,36,0,1
37,-1,8.505780018130826,75,-6,28,-11,0.35,38,46,8,1
56,0,8.492225654847804,95,0,54,-10,0.35,40,41,2,1
81,1,12.510956324969786,84,0,-14,1,0.35,3,100,96,5
37,0,8.504942438729325,80,0,34,-30,0.35,43,46,2,1
42,0,8.497142094111116,86,-5,42,0,0.35,45,45,0,1
81,-28,10.521029996831496,89,2,8,0,0.35,8,81,72,3
38,-3,8.493946255172157,77,0,38,0,0.35,39,39,0,1
44,-1,8.492294659503418,82,0,42,-26,0.35,38,41,2,1
37,0,8.505542607962923,94,0,10,-2,0.35,57,84,26,1
45,5,8.491769992266592,81,0,44,0,0.35,36,37,0,1
39,-1,8.49971281636987,86,7,38,0,0.35,47,48,0,1
55,0,11.496257657369904,95,-2,36,0,0.35,39,59,20,4
55,0,8.49388968836269,83,0,54,-8,0.35,28,29,2,1
49,0,8.514424425708937,87,0,46,-17,0.35,38,41,2,1
37,0,8.51336419778261,80,0,-2,-7,0.35,43,83,40,1
56,0,11.491738639880023,76,-6,-2,28,0.35,20,79,58,4
37,0,8.503009351870165,77,-3,26,4,0.35,40,51,10,1
47,-3,8.48269959849777,87,5,46,0,0.35,40,41,0,1
55,0,11.49819543456931,93,0,42,-17,0.35,37,51,14,4
37,0,8.492360410904261,83,0,10,3,0.35,46,72,26,1
45,0,8.480790443412229,74,-1,44,0,0.35,29,30,2,1
48,0,8.507267507934706,89,0,46,-7,0.35,41,42,2,1
54,0,8.49991773934287,81,7,54,0,0.35,27,27,0,1
49,0,8.510924064265135,81,0,50,26,0.35,33,32,0,1
81,0,12.51023612378106,86,8,-40,7,0.35,5,127,122,5
37,0,8.48559776182555,82,0,26,8,0.35,45,56,12,1
37,0,8.4848767772053,80,4,8,13,0.35,43,72,28,1
49,0,8.503256570540353,88,0,46,-23,0.35,40,42,2,1
37,0,8.501226012650433,93,0,10,-8,0.35,56,83,26,1
55,0,11.521695112655811,98,0,42,-19,0.35,42,57,14,4
55,0,11.511615814554412,77,8,-24,0,0.35,22,103,82,4
37,0,8.499461674399809,79,0,36,10,0.35,41,43,2,1
55,-1,11.504949830952816,98,-4,42,-6,0.35,42,57,14,4
43,-1,8.497099486201414,75,0,42,-13,0.35,32,34,2,1
41,0,8.492279185953498,79,-6,38,-7,0.35,38,40,2,1
45,0,8.491100713287395,87,0,44,0,0.35,42,43,2,1
45,0,8.506648673350583,108,0,44,-7,0.35,62,64,2,1
82,5,12.511790306514744,86,0,-6,0,0.35,3,94,90,5
49,0,8.493483211928112,86,0,46,-8,0.35,38,40,2,1
56,-2,8.502270950629525,78,-6,56,6,0.35,22,21,0,1
42,3,8.507961213311122,83,0,42,0,0.35,41,42,2,1
37,0,8.505573339910697,97,0,24,5,0.35,60,74,14,1
37,0,8.498929168565665,79,0,6,2,0.35,42,74,32,1
56,2,8.493571167490435,86,0,54,-14,0.35,30,32,2,1
85,0,12.491204559728164,88,0,2,30,0.35,3,86,82,5
53,0,8.503890572590599,84,0,54,9,0.35,31,30,0,1
43,0,8.510202316869103,108,0,42,-2,0.35,64,66,2,1
53,0,8.489115774722872,80,0,54,5,0.35,27,26,0,1
78,-2,12.468260049657596,83,0,-46,0,0.35,4,129,124,5
37,0,8.502730881605272,94,3,30,0,0.35,57,63,6,1
37,0,8.504334975327414,75,0,38,24,0.35,37,36,0,1
37,0,8.50267110604091,96,1,10,0,0.35,59,86,28,1
41,0,8.497287579695513,106,0,42,6,0.35,64,64,0,1
43,-2,8.498188073907095,81,5,42,-7,0.35,38,40,2,1
43,1,8.492218992450335,86,-2,42,0,0.35,43,45,2,1
41,-1,8.51084378847203,97,-4,42,23,0.35,56,55,0,1
48,4,8.506431429743927,80,-5,46,0,0.35,32,34,2,1
37,0,8.500374293653417,77,0,-22,-5,0.35,41,101,60,1
56,0,11.500171853602476,77,0,16,-18,0.35,22,62,40,4
41,0,8.504028704908608,78,1,42,3,0.35,37,37,0,1
45,0,8.509960117895254,83,0,46,9,0.35,37,36,0,1
37,0,8.482590254713314,80,0,6,2,0.35,43,75,32,1
37,0,8.500870375923581,79,0,20,5,0.35,41,58,16,1
47,0,8.498973728116637,79,0,46,0,0.35,32,32,0,1
55,0,11.505278172185669,92,6,-4,0,0.35,37,97,60,4
45,0,8.492324627538055,76,0,46,15,0.35,30,29,0,1
50,-3,8.493569315431,83,0,50,0,0.35,33,33,0,1
78,0,12.495961058528163,82,0,-42,-22,0.35,4,126,122,5
37,0,8.510610972395739,76,0,30,-1,0.35,40,45,6,1
82,0,12.48444429714936,85,0,-6,26,0.35,3,93,90,5
55,-3,8.499274613730382,90,0,54,-12,0.35,34,35,2,1
50,-1,8.492403484117101,89,-1,50,0,0.35,39,40,0,1
55,0,11.489497233850136,77,0,-10,4,0.35,21,87,66,4
45,-3,8.505814196081756,83,1,46,14,0.35,38,37,0,1
45,-5,8.491307627710759,83,0,44,53,0.35,38,39,0,1
54,0,8.48977830420639,90,-7,54,0,0.35,36,36,0,1
46,5,8.502000184086913,83,0,46,0,0.35,36,36,0,1
51,0,8.502759258945172,83,2,50,-1,0.35,32,33,2,1
56,3,11.506970810492758,80,0,-10,0,0.35,24,90,66,4
51,1,8.492236246245907,83,0,50,-19,0.35,31,33,2,1
44,2,8.496018842200154,86,-6,44,15,0.35,42,42,0,1
45,-2,8.490960572235005,109,0,44,0,0.35,65,66,0,1
51,2,8.501667358943726,83,0,52,10,0.35,31,31,0,1
48,5,8.522422520728615,102,0,46,0,0.35,54,55,2,1
56,-3,11.503422819263658,97,0,44,9,0.35,41,53,12,4
45,-3,8.523381533065233,86,0,44,-8,0.35,41,42,2,1
44,0,8.513592971548718,75,-1,44,9,0.35,31,31,0,1
56,0,11.494874460241112,81,0,-6,-15,0.35,25,89,64,4
55,5,8.509503095010702,91,0,54,0,0.35,36,37,0,1
37,1,8.498886750303193,77,0,34,-23,0.35,40,43,4,1
41,0,8.511130282512699,86,3,42,20,0.35,46,45,0,1
